time,open,high,low,close,tick_volume,spread,real_volume
2023-09-06 12:00:00,1924.71,1927.7,1922.82,1923.16,17315,15,0
2023-09-06 16:00:00,1923.17,1929.18,1915.29,1920.01,45355,15,0
2023-09-06 20:00:00,1920.03,1920.67,1915.96,1916.21,9327,15,0
2023-09-07 00:00:00,1916.47,1918.21,1916.29,1916.84,3165,15,0
2023-09-07 04:00:00,1916.81,1920.7,1916.59,1918.95,9137,15,0
2023-09-07 08:00:00,1918.95,1919.81,1917.1,1918.87,13525,15,0
2023-09-07 12:00:00,1918.87,1923.59,1916.23,1923.25,20920,15,0
2023-09-07 16:00:00,1923.28,1923.54,1917.21,1918.02,31272,15,0
2023-09-07 20:00:00,1918.02,1920.72,1917.43,1919.59,9161,15,0
2023-09-08 00:00:00,1919.12,1924.66,1919.0,1923.68,5067,15,0
2023-09-08 04:00:00,1923.65,1927.19,1922.88,1924.51,10919,15,0
2023-09-08 08:00:00,1924.51,1927.26,1923.39,1924.69,12891,15,0
2023-09-08 12:00:00,1924.7,1926.06,1920.38,1920.42,16358,15,0
2023-09-08 16:00:00,1920.5,1929.71,1917.34,1919.68,31739,15,0
2023-09-08 20:00:00,1919.73,1920.68,1918.11,1919.0,7379,15,0
2023-09-11 00:00:00,1919.42,1920.52,1916.56,1920.0,6650,15,0
2023-09-11 04:00:00,1919.94,1926.78,1919.07,1926.49,17739,15,0
2023-09-11 08:00:00,1926.42,1930.73,1925.38,1927.69,19960,15,0
2023-09-11 12:00:00,1927.69,1928.02,1924.24,1927.29,18152,15,0
2023-09-11 16:00:00,1927.19,1930.1,1921.39,1923.44,30597,15,0
2023-09-11 20:00:00,1923.44,1924.34,1921.46,1922.35,8121,15,0
2023-09-12 00:00:00,1922.2,1923.43,1921.17,1921.52,3563,15,0
2023-09-12 04:00:00,1921.51,1924.51,1920.28,1922.26,12737,15,0
2023-09-12 08:00:00,1922.26,1922.35,1918.61,1919.74,14898,15,0
2023-09-12 12:00:00,1919.78,1920.06,1908.59,1909.69,22544,15,0
2023-09-12 16:00:00,1909.69,1915.05,1907.56,1912.39,32167,15,0
2023-09-12 20:00:00,1912.37,1913.62,1911.77,1913.31,9093,15,0
2023-09-13 00:00:00,1912.27,1913.77,1912.27,1912.55,3607,15,0
2023-09-13 04:00:00,1912.55,1913.83,1908.18,1911.59,12637,15,0
2023-09-13 08:00:00,1911.59,1912.62,1908.21,1912.21,16532,15,0
2023-09-13 12:00:00,1912.21,1914.49,1903.22,1912.31,25958,15,0
2023-09-13 16:00:00,1912.37,1915.74,1908.9,1909.4,40261,15,0
2023-09-13 20:00:00,1909.4,1911.2,1908.17,1908.24,11467,15,0
2023-09-14 00:00:00,1908.56,1912.81,1907.52,1912.63,4441,15,0
2023-09-14 04:00:00,1912.59,1912.88,1908.82,1909.43,15692,15,0
2023-09-14 08:00:00,1909.41,1911.02,1905.21,1907.28,17939,15,0
2023-09-14 12:00:00,1907.29,1910.31,1901.11,1904.47,29514,15,0
2023-09-14 16:00:00,1904.47,1912.12,1901.03,1910.22,51185,15,0
2023-09-14 20:00:00,1910.22,1911.43,1908.12,1910.49,10068,15,0
2023-09-15 00:00:00,1910.4,1911.52,1909.73,1911.23,3653,19,0
